ts,co,no2,o3_1h,o3_8h,pm10,pm25,so2
2016-12-02 19:54:00,1.0,70.0,46.0,51.0,27.0,21.0,17.0
2016-12-02 20:54:00,1.0,73.0,42.0,49.0,25.0,22.0,16.0
2016-12-02 21:54:00,1.0,83.0,33.0,46.0,24.0,21.0,15.0
2016-12-02 22:54:00,1.1,86.0,31.0,44.0,29.0,22.0,15.0
2016-12-02 23:54:00,1.1,81.0,40.0,44.0,41.0,24.0,17.0
2016-12-03 00:54:00,0.9,48.0,71.0,46.0,31.0,24.0,17.0
2016-12-03 01:54:00,0.9,38.0,80.0,49.0,28.0,22.0,15.0
2016-12-03 02:54:00,0.9,37.0,86.0,54.0,30.0,17.0,14.0
2016-12-03 03:54:00,0.9,30.0,97.0,60.0,31.0,21.0,14.0
2016-12-03 04:54:00,0.9,28.0,111.0,69.0,35.0,23.0,13.0
2016-12-03 05:54:00,0.9,34.0,120.0,80.0,54.0,29.0,13.0
2016-12-03 06:54:00,0.8,34.0,117.0,90.0,39.0,30.0,14.0
2016-12-03 07:54:00,0.9,40.0,102.0,98.0,48.0,26.0,14.0
2016-12-03 08:54:00,0.9,47.0,90.0,100.0,46.0,24.0,15.0
2016-12-03 09:54:00,1.0,62.0,72.0,99.0,63.0,24.0,13.0
2016-12-03 10:54:00,1.0,60.0,75.0,98.0,47.0,26.0,14.0
2016-12-03 11:54:00,1.1,77.0,54.0,93.0,69.0,34.0,14.0
2016-12-03 12:54:00,1.0,72.0,55.0,86.0,60.0,37.0,14.0
2016-12-03 13:54:00,1.0,66.0,59.0,78.0,42.0,37.0,14.0
2016-12-03 14:54:00,1.0,76.0,47.0,69.0,44.0,30.0,16.0
2016-12-03 15:54:00,1.0,73.0,47.0,62.0,38.0,30.0,16.0
2016-12-03 16:54:00,1.0,73.0,46.0,46.0,45.0,32.0,15.0
2016-12-03 17:54:00,1.0,69.0,44.0,45.0,40.0,31.0,15.0
2016-12-03 18:54:00,1.0,66.0,40.0,43.0,,35.0,15.0
2016-12-03 19:54:00,1.1,67.0,38.0,42.0,,40.0,14.0
2016-12-03 20:54:00,1.1,69.0,34.0,40.0,,47.0,16.0
2016-12-03 21:54:00,1.1,77.0,27.0,38.0,,51.0,16.0
2016-12-03 22:54:00,1.1,83.0,22.0,36.0,57.0,56.0,17.0
2016-12-03 23:54:00,1.3,84.0,22.0,34.0,57.0,57.0,18.0
2016-12-04 00:54:00,1.3,88.0,23.0,31.0,73.0,65.0,21.0
2016-12-04 01:54:00,1.4,93.0,24.0,29.0,93.0,78.0,24.0
2016-12-04 02:54:00,1.6,95.0,30.0,28.0,102.0,96.0,34.0
2016-12-04 03:54:00,1.8,90.0,52.0,29.0,115.0,111.0,44.0
2016-12-04 04:54:00,1.6,74.0,91.0,36.0,137.0,120.0,37.0
2016-12-04 05:54:00,1.4,60.0,115.0,47.0,122.0,115.0,31.0
2016-12-04 06:54:00,1.4,73.0,107.0,58.0,145.0,105.0,31.0
2016-12-04 07:54:00,1.4,87.0,97.0,67.0,141.0,117.0,30.0
2016-12-04 08:54:00,1.5,101.0,84.0,75.0,150.0,105.0,27.0
2016-12-04 09:54:00,1.7,126.0,59.0,79.0,156.0,106.0,27.0
2016-12-04 10:54:00,2.0,162.0,31.0,80.0,167.0,112.0,26.0
2016-12-04 11:54:00,2.3,176.0,26.0,76.0,167.0,119.0,26.0
2016-12-04 12:54:00,2.7,174.0,26.0,68.0,196.0,124.0,26.0
2016-12-04 13:54:00,2.8,166.0,26.0,57.0,188.0,129.0,24.0
2016-12-04 14:54:00,2.4,156.0,25.0,47.0,182.0,131.0,25.0
2016-12-04 15:54:00,2.2,143.0,25.0,38.0,182.0,141.0,27.0
2016-12-04 16:54:00,2.1,123.0,24.0,24.0,162.0,149.0,26.0
2016-12-04 17:54:00,1.8,113.0,23.0,24.0,,154.0,32.0
2016-12-04 18:54:00,1.8,111.0,22.0,23.0,,159.0,30.0
2016-12-04 19:54:00,1.7,108.0,24.0,23.0,,160.0,32.0
2016-12-04 20:54:00,1.7,105.0,26.0,24.0,,165.0,54.0
2016-12-04 21:54:00,1.8,103.0,25.0,24.0,,169.0,45.0
2016-12-04 22:54:00,1.9,104.0,23.0,24.0,,165.0,38.0
2016-12-04 23:54:00,2.3,110.0,26.0,24.0,166.0,165.0,37.0
2016-12-05 00:54:00,2.3,114.0,31.0,25.0,186.0,179.0,42.0
2016-12-05 01:54:00,2.2,127.0,40.0,27.0,,188.0,36.0
2016-12-05 02:54:00,2.0,140.0,54.0,31.0,,165.0,29.0
2016-12-05 03:54:00,1.6,91.0,93.0,40.0,,131.0,24.0
2016-12-05 04:54:00,1.4,79.0,103.0,49.0,,98.0,20.0
2016-12-05 05:54:00,1.3,69.0,121.0,61.0,105.0,80.0,20.0
2016-12-05 06:54:00,1.3,69.0,123.0,74.0,92.0,83.0,19.0
2016-12-05 07:54:00,1.2,74.0,114.0,85.0,87.0,69.0,17.0
2016-12-05 08:54:00,1.3,104.0,86.0,92.0,113.0,64.0,18.0
2016-12-05 09:54:00,1.7,175.0,35.0,91.0,182.0,79.0,22.0
2016-12-05 10:54:00,1.7,171.0,30.0,88.0,135.0,95.0,22.0
2016-12-05 11:54:00,1.6,171.0,25.0,80.0,171.0,87.0,24.0
2016-12-05 12:54:00,1.7,124.0,51.0,73.0,276.0,105.0,24.0
2016-12-05 13:54:00,1.7,48.0,76.0,68.0,238.0,155.0,21.0
2016-12-05 14:54:00,1.4,39.0,76.0,62.0,,152.0,17.0
2016-12-05 15:54:00,1.3,39.0,77.0,57.0,94.0,81.0,18.0
2016-12-05 16:54:00,1.2,36.0,76.0,76.0,57.0,49.0,19.0
2016-12-05 19:54:00,1.3,27.0,81.0,80.0,,51.0,17.0
2016-12-05 20:54:00,1.2,29.0,71.0,78.0,52.0,52.0,16.0
2016-12-05 21:54:00,1.1,34.0,65.0,76.0,50.0,48.0,16.0
2016-12-05 22:54:00,1.1,40.0,64.0,74.0,55.0,40.0,16.0
2016-12-05 23:54:00,1.1,52.0,57.0,72.0,52.0,35.0,16.0
2016-12-06 00:54:00,1.2,52.0,59.0,70.0,59.0,27.0,17.0
2016-12-06 01:54:00,1.3,51.0,61.0,68.0,65.0,30.0,18.0
2016-12-06 02:54:00,0.9,39.0,73.0,66.0,54.0,23.0,20.0
2016-12-06 03:54:00,0.9,39.0,76.0,66.0,43.0,23.0,21.0
2016-12-06 04:54:00,1.0,39.0,68.0,65.0,38.0,24.0,21.0
2016-12-06 05:54:00,1.0,40.0,70.0,66.0,47.0,26.0,18.0
2016-12-06 06:54:00,0.8,44.0,71.0,67.0,62.0,25.0,15.0
2016-12-06 07:54:00,0.8,54.0,66.0,68.0,65.0,32.0,15.0
2016-12-06 08:54:00,0.9,71.0,51.0,67.0,69.0,36.0,15.0
2016-12-06 09:54:00,0.9,96.0,25.0,62.0,72.0,39.0,16.0
2016-12-06 10:54:00,1.1,100.0,20.0,56.0,103.0,43.0,17.0
2016-12-06 11:54:00,1.2,98.0,20.0,49.0,87.0,60.0,18.0
2016-12-06 12:54:00,1.1,80.0,36.0,45.0,84.0,64.0,17.0
2016-12-06 13:54:00,1.1,80.0,35.0,40.0,78.0,58.0,19.0
2016-12-06 14:54:00,1.2,96.0,22.0,34.0,90.0,61.0,20.0
2016-12-06 15:54:00,1.1,85.0,30.0,30.0,83.0,65.0,21.0
2016-12-06 16:54:00,1.2,86.0,26.0,26.0,82.0,67.0,19.0
2016-12-06 17:54:00,1.2,98.0,16.0,21.0,75.0,62.0,19.0
2016-12-06 18:54:00,1.2,102.0,12.0,18.0,80.0,65.0,21.0
2016-12-06 19:54:00,1.2,100.0,12.0,16.0,81.0,64.0,27.0
2016-12-06 20:54:00,1.1,90.0,18.0,17.0,83.0,68.0,24.0
2016-12-06 21:54:00,1.2,75.0,27.0,18.0,85.0,70.0,22.0
2016-12-06 22:54:00,1.3,79.0,24.0,19.0,95.0,79.0,20.0
2016-12-06 23:54:00,1.5,88.0,19.0,19.0,112.0,84.0,21.0
2016-12-07 00:54:00,1.5,87.0,24.0,19.0,128.0,97.0,24.0
2016-12-07 01:54:00,1.7,95.0,28.0,20.0,182.0,117.0,33.0
2016-12-07 02:54:00,1.6,94.0,42.0,24.0,152.0,133.0,29.0
2016-12-07 03:54:00,1.5,97.0,64.0,31.0,156.0,141.0,31.0
2016-12-07 04:54:00,1.4,83.0,86.0,39.0,,141.0,28.0
2016-12-07 05:54:00,1.4,87.0,92.0,47.0,141.0,127.0,28.0
2016-12-07 06:54:00,1.3,100.0,78.0,54.0,,127.0,29.0
2016-12-07 07:54:00,1.3,109.0,68.0,60.0,139.0,109.0,26.0
2016-12-07 08:54:00,1.5,125.0,53.0,64.0,150.0,103.0,26.0
2016-12-07 09:54:00,2.0,167.0,17.0,62.0,182.0,120.0,36.0
2016-12-07 10:54:00,2.1,171.0,15.0,59.0,165.0,125.0,38.0
2016-12-07 11:54:00,2.1,165.0,18.0,53.0,166.0,121.0,36.0
2016-12-07 12:54:00,1.7,132.0,31.0,46.0,165.0,121.0,32.0
2016-12-07 13:54:00,1.7,105.0,46.0,41.0,139.0,132.0,29.0
2016-12-07 14:54:00,1.6,86.0,61.0,39.0,,130.0,25.0
2016-12-07 15:54:00,1.5,75.0,69.0,39.0,,119.0,24.0
2016-12-07 16:54:00,1.5,79.0,59.0,59.0,,118.0,23.0
2016-12-07 17:54:00,1.6,79.0,60.0,60.0,,119.0,22.0
2016-12-07 18:54:00,1.5,79.0,61.0,60.0,114.0,110.0,22.0
2016-12-07 19:54:00,1.5,87.0,48.0,57.0,,114.0,22.0
2016-12-07 20:54:00,1.5,84.0,50.0,56.0,,114.0,21.0
2016-12-07 21:54:00,1.5,74.0,59.0,56.0,,111.0,22.0
2016-12-07 22:54:00,1.5,85.0,50.0,55.0,,115.0,25.0
2016-12-07 23:54:00,1.6,94.0,49.0,54.0,,117.0,23.0
2016-12-08 00:54:00,1.6,106.0,44.0,53.0,133.0,114.0,24.0
2016-12-08 01:54:00,1.7,111.0,47.0,51.0,145.0,118.0,26.0
2016-12-08 02:54:00,1.5,88.0,82.0,54.0,127.0,126.0,24.0
2016-12-08 03:54:00,1.6,85.0,110.0,61.0,,135.0,27.0
2016-12-08 04:54:00,1.6,75.0,134.0,72.0,158.0,155.0,27.0
2016-12-08 05:54:00,1.5,67.0,157.0,84.0,,150.0,26.0
2016-12-08 06:54:00,1.4,72.0,176.0,100.0,141.0,126.0,28.0
2016-12-08 07:54:00,1.4,75.0,161.0,114.0,,124.0,25.0
2016-12-08 08:54:00,1.4,90.0,138.0,126.0,126.0,113.0,23.0
2016-12-08 09:54:00,1.6,114.0,111.0,134.0,140.0,112.0,23.0
2016-12-08 10:54:00,1.7,154.0,70.0,132.0,148.0,119.0,23.0
2016-12-08 11:54:00,1.9,181.0,44.0,124.0,152.0,127.0,24.0
2016-12-08 12:54:00,2.0,186.0,34.0,111.0,171.0,132.0,26.0
2016-12-08 13:54:00,2.0,188.0,28.0,95.0,187.0,142.0,29.0
2016-12-08 14:54:00,2.0,178.0,30.0,77.0,175.0,158.0,30.0
2016-12-08 15:54:00,2.2,185.0,20.0,59.0,170.0,159.0,29.0
2016-12-08 16:54:00,2.1,160.0,31.0,31.0,168.0,162.0,30.0
2016-12-08 17:54:00,1.9,167.0,24.0,28.0,180.0,166.0,34.0
2016-12-08 18:54:00,1.8,152.0,26.0,27.0,,172.0,36.0
2016-12-08 19:54:00,1.9,153.0,15.0,24.0,176.0,176.0,42.0
2016-12-08 20:54:00,2.0,137.0,13.0,22.0,224.0,184.0,42.0
2016-12-08 21:54:00,1.9,82.0,40.0,25.0,,187.0,28.0
2016-12-08 22:54:00,1.9,74.0,37.0,27.0,,165.0,25.0
2016-12-08 23:54:00,2.0,84.0,28.0,27.0,,158.0,27.0
2016-12-09 00:54:00,1.8,68.0,43.0,28.0,,154.0,27.0
2016-12-09 01:54:00,1.4,46.0,64.0,33.0,,103.0,21.0
2016-12-09 02:54:00,1.3,38.0,84.0,40.0,,57.0,18.0
2016-12-09 03:54:00,1.3,33.0,100.0,51.0,,55.0,19.0
2016-12-09 04:54:00,1.3,33.0,112.0,64.0,65.0,55.0,18.0
2016-12-09 05:54:00,1.4,30.0,121.0,74.0,68.0,56.0,18.0
2016-12-09 06:54:00,1.4,31.0,119.0,84.0,72.0,53.0,18.0
2016-12-09 07:54:00,1.4,34.0,102.0,93.0,75.0,51.0,16.0
2016-12-09 08:54:00,1.3,41.0,90.0,99.0,50.0,44.0,16.0
2016-12-09 09:54:00,1.2,40.0,83.0,101.0,41.0,33.0,15.0
2016-12-09 10:54:00,1.2,40.0,80.0,101.0,39.0,29.0,15.0
2016-12-09 11:54:00,1.2,39.0,77.0,98.0,40.0,34.0,15.0
2016-12-09 12:54:00,1.2,51.0,58.0,91.0,40.0,31.0,15.0
2016-12-09 13:54:00,1.2,58.0,49.0,82.0,41.0,31.0,15.0
2016-12-09 14:54:00,1.1,60.0,47.0,73.0,,30.0,16.0
2016-12-09 15:54:00,1.1,56.0,49.0,67.0,30.0,28.0,15.0
2016-12-09 16:54:00,1.1,52.0,49.0,49.0,,25.0,15.0
2016-12-09 17:54:00,1.0,41.0,56.0,52.0,24.0,22.0,13.0
2016-12-09 18:54:00,1.0,32.0,66.0,57.0,,19.0,13.0
2016-12-09 19:54:00,1.0,36.0,60.0,58.0,21.0,18.0,13.0
2016-12-09 20:54:00,0.9,31.0,64.0,59.0,,18.0,12.0
2016-12-09 21:54:00,0.9,35.0,62.0,60.0,,17.0,13.0
2016-12-09 22:54:00,0.9,48.0,51.0,58.0,17.0,14.0,13.0
2016-12-09 23:54:00,1.0,49.0,52.0,58.0,33.0,13.0,13.0
2016-12-10 00:54:00,1.0,39.0,63.0,59.0,34.0,13.0,14.0
2016-12-10 01:54:00,1.0,31.0,72.0,61.0,40.0,16.0,14.0
2016-12-10 02:54:00,1.0,32.0,72.0,62.0,30.0,15.0,15.0
2016-12-10 03:54:00,1.0,34.0,71.0,63.0,54.0,18.0,15.0
2016-12-10 04:54:00,1.0,35.0,72.0,64.0,32.0,15.0,15.0
2016-12-10 05:54:00,1.0,32.0,78.0,66.0,43.0,22.0,14.0
2016-12-10 06:54:00,1.0,30.0,82.0,70.0,42.0,19.0,14.0
2016-12-10 07:54:00,1.0,33.0,76.0,73.0,46.0,17.0,14.0
2016-12-10 08:54:00,1.1,36.0,73.0,74.0,69.0,17.0,14.0
2016-12-10 09:54:00,1.1,44.0,61.0,73.0,61.0,20.0,14.0
2016-12-10 10:54:00,1.1,44.0,62.0,72.0,29.0,20.0,15.0
2016-12-10 11:54:00,1.1,49.0,55.0,70.0,43.0,21.0,15.0
2016-12-10 12:54:00,1.1,48.0,55.0,68.0,27.0,20.0,14.0
2016-12-10 13:54:00,1.1,52.0,52.0,64.0,34.0,22.0,15.0
2016-12-10 14:54:00,1.1,47.0,56.0,61.0,,19.0,14.0
2016-12-10 15:54:00,1.1,46.0,57.0,59.0,25.0,16.0,14.0
2016-12-10 16:54:00,1.0,67.0,49.0,49.0,30.0,16.0,16.0
2016-12-10 17:54:00,1.0,39.0,60.0,54.0,22.0,22.0,16.0
2016-12-10 18:54:00,1.0,35.0,66.0,58.0,21.0,18.0,16.0
2016-12-10 19:54:00,1.0,30.0,70.0,61.0,22.0,17.0,14.0
2016-12-10 20:54:00,1.0,26.0,71.0,63.0,16.0,13.0,14.0
2016-12-10 21:54:00,1.0,30.0,69.0,64.0,19.0,13.0,14.0
2016-12-10 22:54:00,1.0,35.0,66.0,64.0,31.0,16.0,14.0
2016-12-10 23:54:00,1.1,48.0,55.0,63.0,53.0,15.0,15.0
2016-12-11 00:54:00,1.1,61.0,45.0,63.0,45.0,13.0,15.0
2016-12-11 01:54:00,1.1,45.0,60.0,63.0,39.0,14.0,14.0
2016-12-11 02:54:00,1.0,30.0,76.0,64.0,47.0,12.0,15.0
2016-12-11 03:54:00,1.0,27.0,83.0,66.0,40.0,14.0,14.0
2016-12-11 04:54:00,1.0,29.0,79.0,67.0,40.0,15.0,15.0
2016-12-11 05:54:00,1.0,30.0,78.0,68.0,32.0,13.0,14.0
2016-12-11 06:54:00,1.0,29.0,83.0,70.0,31.0,10.0,13.0
2016-12-11 07:54:00,1.1,32.0,81.0,73.0,49.0,18.0,13.0
2016-12-11 08:54:00,1.1,40.0,68.0,76.0,40.0,16.0,13.0
2016-12-11 09:54:00,1.1,41.0,66.0,77.0,32.0,17.0,13.0
2016-12-11 10:54:00,1.2,48.0,60.0,75.0,28.0,17.0,13.0
2016-12-11 11:54:00,1.2,48.0,58.0,72.0,31.0,17.0,14.0
2016-12-11 12:54:00,1.2,57.0,49.0,68.0,27.0,18.0,16.0
2016-12-11 13:54:00,1.1,55.0,51.0,64.0,31.0,14.0,16.0
2016-12-11 14:54:00,1.1,48.0,58.0,61.0,22.0,12.0,15.0
2016-12-11 15:54:00,1.1,38.0,66.0,60.0,24.0,14.0,13.0
2016-12-11 16:54:00,1.1,31.0,70.0,70.0,20.0,11.0,13.0
2016-12-11 17:54:00,1.1,31.0,68.0,69.0,21.0,15.0,13.0
2016-12-11 18:54:00,1.1,34.0,62.0,67.0,28.0,10.0,14.0
2016-12-11 19:54:00,1.1,34.0,60.0,65.0,27.0,14.0,13.0
2016-12-11 20:54:00,1.2,37.0,53.0,63.0,25.0,14.0,13.0
2016-12-11 21:54:00,1.3,58.0,36.0,58.0,30.0,17.0,13.0
2016-12-11 22:54:00,1.4,78.0,19.0,53.0,36.0,18.0,13.0
2016-12-11 23:54:00,1.7,85.0,17.0,48.0,58.0,18.0,14.0
2016-12-12 00:54:00,1.9,88.0,22.0,42.0,74.0,21.0,14.0
2016-12-12 01:54:00,1.7,78.0,36.0,38.0,76.0,32.0,22.0
2016-12-12 02:54:00,1.5,70.0,43.0,36.0,60.0,31.0,18.0
2016-12-12 03:54:00,1.5,63.0,51.0,35.0,44.0,32.0,16.0
2016-12-12 04:54:00,1.6,68.0,50.0,34.0,44.0,32.0,16.0
2016-12-12 05:54:00,1.5,60.0,61.0,37.0,42.0,35.0,14.0
2016-12-12 06:54:00,1.5,66.0,61.0,43.0,38.0,33.0,14.0
2016-12-12 07:54:00,1.6,91.0,34.0,45.0,90.0,35.0,14.0
2016-12-12 08:54:00,1.7,102.0,20.0,44.0,87.0,50.0,14.0
2016-12-12 09:54:00,1.8,113.0,12.0,42.0,79.0,52.0,13.0
2016-12-12 10:54:00,2.0,115.0,12.0,38.0,89.0,53.0,14.0
2016-12-12 11:54:00,2.2,115.0,12.0,33.0,100.0,53.0,14.0
2016-12-12 12:54:00,2.0,105.0,11.0,28.0,96.0,55.0,16.0
2016-12-12 13:54:00,2.0,103.0,11.0,22.0,78.0,48.0,17.0
2016-12-12 14:54:00,2.1,104.0,11.0,15.0,77.0,48.0,17.0
2016-12-12 15:54:00,2.2,109.0,11.0,12.0,82.0,46.0,19.0
2016-12-12 16:54:00,2.3,108.0,12.0,12.0,101.0,52.0,18.0
2016-12-12 17:54:00,2.4,107.0,12.0,12.0,142.0,74.0,17.0
2016-12-12 18:54:00,2.4,105.0,11.0,12.0,148.0,85.0,18.0
2016-12-12 19:54:00,2.0,89.0,10.0,11.0,101.0,77.0,19.0
2016-12-12 20:54:00,1.4,55.0,29.0,15.0,,59.0,16.0
2016-12-12 21:54:00,1.3,35.0,39.0,19.0,,46.0,14.0
2016-12-12 22:54:00,1.4,56.0,22.0,19.0,,46.0,13.0
2016-12-12 23:54:00,1.5,63.0,21.0,20.0,,41.0,13.0
2016-12-13 00:54:00,1.6,63.0,34.0,22.0,,34.0,14.0
2016-12-13 01:54:00,1.7,57.0,39.0,26.0,,28.0,13.0
2016-12-13 02:54:00,1.7,55.0,41.0,29.0,38.0,27.0,15.0
2016-12-13 03:54:00,1.7,58.0,40.0,33.0,,30.0,14.0
2016-12-13 04:54:00,0.7,67.0,28.0,33.0,,32.0,13.0
2016-12-13 06:54:00,0.6,35.0,57.0,37.0,29.0,25.0,12.0
2016-12-13 07:54:00,0.5,36.0,60.0,43.0,35.0,29.0,12.0
2016-12-13 08:54:00,0.5,37.0,68.0,48.0,40.0,21.0,12.0
2016-12-13 09:54:00,0.5,39.0,68.0,52.0,37.0,17.0,12.0
2016-12-13 10:54:00,0.6,43.0,66.0,55.0,38.0,22.0,12.0
2016-12-13 11:54:00,0.5,43.0,65.0,59.0,34.0,25.0,12.0
2016-12-13 12:54:00,0.7,61.0,46.0,61.0,44.0,28.0,14.0
2016-12-13 13:54:00,0.6,42.0,55.0,61.0,34.0,33.0,13.0
2016-12-13 14:54:00,0.6,33.0,55.0,60.0,,26.0,12.0
2016-12-13 15:54:00,0.4,21.0,69.0,62.0,26.0,17.0,12.0
2016-12-13 16:54:00,0.4,20.0,73.0,73.0,39.0,15.0,13.0
2016-12-13 17:54:00,0.4,25.0,67.0,70.0,52.0,20.0,16.0
2016-12-13 18:54:00,0.2,18.0,72.0,71.0,38.0,19.0,13.0
2016-12-13 19:54:00,0.2,17.0,75.0,72.0,33.0,16.0,13.0
2016-12-13 20:54:00,0.2,16.0,75.0,72.0,35.0,14.0,13.0
2016-12-13 21:54:00,0.2,20.0,68.0,72.0,40.0,12.0,13.0
2016-12-13 22:54:00,0.2,34.0,52.0,69.0,41.0,17.0,14.0
2016-12-13 23:54:00,0.3,41.0,42.0,66.0,50.0,21.0,15.0
2016-12-14 00:54:00,0.4,40.0,43.0,62.0,59.0,33.0,15.0
2016-12-14 01:54:00,0.3,32.0,58.0,61.0,54.0,30.0,14.0
2016-12-14 02:54:00,0.3,27.0,66.0,60.0,48.0,26.0,14.0
2016-12-14 03:54:00,0.2,23.0,72.0,60.0,35.0,23.0,13.0
2016-12-14 04:54:00,0.2,28.0,69.0,59.0,40.0,21.0,12.0
2016-12-14 05:54:00,0.3,27.0,70.0,59.0,45.0,19.0,12.0
2016-12-14 06:54:00,0.3,27.0,68.0,61.0,51.0,25.0,12.0
2016-12-14 07:54:00,0.2,29.0,67.0,64.0,48.0,28.0,12.0
2016-12-14 08:54:00,0.3,35.0,62.0,66.0,58.0,30.0,12.0
2016-12-14 09:54:00,0.3,32.0,65.0,67.0,45.0,24.0,12.0
2016-12-14 10:54:00,0.3,43.0,54.0,66.0,45.0,26.0,13.0
2016-12-14 11:54:00,0.3,42.0,51.0,63.0,52.0,30.0,15.0
2016-12-14 12:54:00,0.3,41.0,51.0,61.0,46.0,29.0,16.0
2016-12-14 13:54:00,0.3,44.0,47.0,58.0,42.0,30.0,16.0
2016-12-14 14:54:00,0.3,42.0,49.0,56.0,43.0,27.0,16.0
2016-12-15 07:54:00,0.8,52.0,72.0,56.0,91.0,73.0,27.0
2016-12-15 08:54:00,0.9,58.0,64.0,62.0,79.0,64.0,28.0
2016-12-15 09:54:00,0.9,74.0,48.0,62.0,70.0,67.0,29.0
2016-12-15 10:54:00,1.0,92.0,31.0,57.0,83.0,73.0,30.0
2016-12-15 11:54:00,1.1,106.0,18.0,50.0,92.0,84.0,27.0
2016-12-15 12:54:00,1.3,110.0,14.0,41.0,92.0,87.0,32.0
2016-12-15 13:54:00,1.8,110.0,13.0,37.0,98.0,89.0,41.0
2016-12-15 14:54:00,1.8,108.0,13.0,34.0,96.0,91.0,41.0
2016-12-15 15:54:00,2.0,105.0,12.0,27.0,100.0,94.0,47.0
2016-12-15 16:54:00,1.8,101.0,13.0,13.0,121.0,115.0,43.0
2016-12-15 17:54:00,2.0,102.0,13.0,13.0,,124.0,47.0
2016-12-15 18:54:00,2.0,88.0,22.0,16.0,,126.0,50.0
2016-12-15 19:54:00,1.6,72.0,34.0,20.0,,135.0,43.0
2016-12-15 20:54:00,1.8,75.0,32.0,23.0,,140.0,47.0
2016-12-15 21:54:00,2.1,88.0,20.0,22.0,,151.0,47.0
2016-12-15 22:54:00,2.0,93.0,15.0,21.0,,158.0,43.0
2016-12-15 23:54:00,2.1,95.0,16.0,21.0,,157.0,41.0
2016-12-16 01:54:00,1.8,66.0,47.0,27.0,,169.0,47.0
2016-12-16 02:54:00,1.8,58.0,70.0,33.0,,171.0,49.0
2016-12-16 03:54:00,1.6,57.0,83.0,40.0,,168.0,47.0
2016-12-16 04:54:00,1.5,54.0,95.0,49.0,,149.0,42.0
2016-12-16 05:54:00,1.4,60.0,94.0,60.0,,143.0,40.0
2016-12-16 06:54:00,1.4,64.0,88.0,70.0,,143.0,39.0
2016-12-16 07:54:00,1.3,60.0,92.0,81.0,,129.0,39.0
2016-12-16 08:54:00,1.5,75.0,81.0,81.0,,126.0,39.0
2016-12-16 09:54:00,1.9,95.0,60.0,83.0,,128.0,39.0
2016-12-16 10:54:00,2.0,104.0,47.0,80.0,,137.0,39.0
2016-12-16 11:54:00,2.1,134.0,22.0,72.0,,154.0,36.0
2016-12-16 12:54:00,2.0,130.0,23.0,63.0,,162.0,35.0
2016-12-16 13:54:00,1.8,124.0,23.0,54.0,,166.0,30.0
2016-12-16 14:54:00,1.9,145.0,14.0,45.0,,171.0,31.0
2016-12-16 15:54:00,2.2,145.0,14.0,36.0,,178.0,31.0
2016-12-16 16:54:00,2.2,138.0,14.0,14.0,,183.0,35.0
2016-12-16 17:54:00,1.9,127.0,14.0,14.0,,180.0,44.0
2016-12-16 18:54:00,2.0,125.0,13.0,14.0,,177.0,36.0
2016-12-16 19:54:00,2.1,126.0,13.0,14.0,,180.0,36.0
2016-12-16 20:54:00,2.1,123.0,13.0,13.0,,183.0,41.0
2016-12-16 21:54:00,2.1,118.0,13.0,13.0,,185.0,46.0
2016-12-16 22:54:00,2.0,113.0,13.0,13.0,,183.0,39.0
2016-12-16 23:54:00,2.1,105.0,17.0,14.0,,182.0,43.0
2016-12-17 00:54:00,2.0,101.0,25.0,15.0,,181.0,40.0
2016-12-17 01:54:00,2.0,104.0,36.0,18.0,,189.0,49.0
2016-12-17 02:54:00,1.7,94.0,58.0,24.0,,183.0,41.0
2016-12-17 03:54:00,1.3,60.0,84.0,32.0,,132.0,24.0
2016-12-17 04:54:00,1.0,30.0,99.0,43.0,,69.0,19.0
2016-12-17 05:54:00,1.0,34.0,94.0,53.0,,41.0,20.0
2016-12-17 06:54:00,1.0,39.0,98.0,64.0,,40.0,21.0
2016-12-17 07:54:00,1.0,47.0,94.0,74.0,,45.0,19.0
2016-12-17 08:54:00,1.0,56.0,87.0,81.0,,50.0,18.0
2016-12-17 09:54:00,1.1,74.0,67.0,85.0,,58.0,18.0
2016-12-17 10:54:00,1.1,72.0,59.0,85.0,,61.0,17.0
2016-12-17 11:54:00,1.1,76.0,48.0,81.0,,53.0,17.0
2016-12-17 12:54:00,1.0,81.0,36.0,73.0,,49.0,17.0
2016-12-17 13:54:00,0.9,65.0,46.0,67.0,,38.0,15.0
2016-12-17 14:54:00,0.8,55.0,52.0,61.0,,25.0,14.0
2016-12-17 15:54:00,0.8,47.0,56.0,56.0,,22.0,14.0
2016-12-17 16:54:00,0.8,50.0,49.0,49.0,,22.0,15.0
2016-12-17 17:54:00,0.8,50.0,46.0,48.0,38.0,22.0,15.0
2016-12-17 18:54:00,0.8,57.0,38.0,44.0,32.0,22.0,15.0
2016-12-17 19:54:00,0.9,65.0,30.0,41.0,27.0,23.0,16.0
2016-12-17 20:54:00,1.0,79.0,17.0,36.0,23.0,23.0,17.0
2016-12-17 21:54:00,1.0,81.0,13.0,32.0,,25.0,18.0
2016-12-17 22:54:00,1.1,87.0,11.0,29.0,32.0,32.0,19.0
2016-12-17 23:54:00,1.1,82.0,19.0,28.0,36.0,31.0,18.0
2016-12-18 00:54:00,1.1,74.0,32.0,26.0,44.0,28.0,20.0
2016-12-18 01:54:00,1.2,73.0,44.0,26.0,49.0,34.0,24.0
2016-12-18 02:54:00,1.1,71.0,49.0,27.0,47.0,34.0,20.0
